 1202 GUTHION 2S 2.5 G      28.0   44.00     2.0    0.65     940.0   36.27 4.93193
 1203 GUTHION 35 WP 3.      28.0   44.00     2.0    0.65     940.0   31.91 4.93193
 1204 GUTHION 35 WP 7       28.0   44.00     2.0    0.65     940.0   45.15 4.93193
 1205 GUTHION 35 WSP 1      28.0   44.00     2.0    0.65     940.0   26.30 4.93193
 1206 GUTHION 50 WP 2       28.0   44.00     2.0    0.65     940.0   33.61 4.93193
 1207 GUTHION 50 WP 5       28.0   44.00     2.0    0.65     940.0   31.54 4.93193
 1208 GUTHION 50 WSP 1      28.0   44.00     2.0    0.65     940.0   32.79 4.93193
 1209 GUTHION 50 WSP 5      28.0   44.00     2.0    0.65     940.0   32.90 4.93193
 1210 GUTHION 50 WSP 6      28.0   44.00     2.0    0.65     940.0   30.87 4.93193
 1211 HARNESS 120 GAL        0.0    0.00     0.0    0.00       0.0   21.44 4.70238
 1212 HARNESS 2.5 GAL        0.0    0.00     0.0    0.00       0.0   21.71 4.70238
 1213 HARNESS 20G 1000       0.0    0.00     0.0    0.00       0.0   20.73 4.70238
 1214 HARNESS 20G 50 L       0.0    0.00     0.0    0.00       0.0   24.26 4.70238
 1215 HARNESS 60 GAL S       0.0    0.00     0.0    0.00       0.0   21.29 4.70238
 1216 HARNESS BULK           0.0    0.00     0.0    0.00       0.0   21.32 4.70238
 1217 HARNESS MINI BUL       0.0    0.00     0.0    0.00       0.0   23.17 4.70238
 1218 Harvade             4600.0  413.00     3.0    0.80       3.0   64.51
 1219 HARVEST PLUS     1370000.0    7.00     0.0    0.00     430.0    0.00
 1220 Heptachlor             0.1  250.00     0.0    0.00   24000.0    0.00
 1221 HERBICIDE 273 2   100000.0    2.80     0.0    0.00      85.0   19.75 4.70238
 1222 HERBICIDE 273 2.  100000.0    2.80     0.0    0.00      85.0   18.89 4.70238
 1223 Hexachlorobenzen       0.0 1000.00     0.0    0.00   50000.0    0.00
 1224 Hexasul                0.0    0.00     0.0    0.00       0.0    0.00
 1225 HEXIGON MITACIDE       0.0    0.00     0.0    0.00       0.0    0.00
 1226 HEXIGON MITACIDE       0.0    0.00     0.0    0.00       0.0    0.00
 1227 Hexygon                0.5   30.00     5.0    0.40    6200.0    0.00
 1228 HI MOLY CAPTAN D       5.1    5.00     9.0    0.65     151.0    0.00
 1229 HI MOLY CAPTAN D       5.1    5.00     9.0    0.65     151.0    0.00
 1230 HI MOLY CAPTAN L       5.1    5.00     9.0    0.65     151.0    0.00
 1231 HI-DEP   1 GAL     23180.0    5.50     9.0    0.45      48.0    0.00
 1232 HI-DEP  .5 GAL     23180.0    5.50     9.0    0.45      48.0    0.00
 1233 HI-DEP  30 GAL     23180.0    5.50     9.0    0.45      48.0    0.00
 1234 HI-DEP  55 GAL     23180.0    5.50     9.0    0.45      48.0    0.00
 1235 HI-DEP 2.5 GAL     23180.0    5.50     9.0    0.45      48.0    0.00
 1236 HOELON 2.5 GAL         0.8   23.00     0.0    0.00   16000.0    0.00
 1237 Hoelon 3EC             0.8   23.00     0.0    0.00   16000.0   49.30
 1238 HOELON BULK            0.8   23.00     0.0    0.00   16000.0    0.00
 1239 HONCHO  2.5 GAL    12000.0    0.90     2.5    0.60    2100.0   43.93
 1240 HORMODIN 2 1 LB        0.0    0.00     0.0    0.00       0.0    0.00
 1241 HORMODIN 3 .5 LB       0.0    0.00     0.0    0.00       0.0    0.00
 1242 HYDROTHOL 191 2.  100000.0    2.80     0.0    0.00      85.0   54.06 4.70238
 1243 HYDROTHOL 191 5   100000.0    2.80     0.0    0.00      85.0    2.65 4.70238
 1244 HYDROTHOL 191 GR  100000.0    2.80     0.0    0.00      85.0   41.34 4.70238
 1245 HYDROTHOL GR 40   100000.0    2.80     0.0    0.00      85.0    0.00 4.70238
 1246 HYVAR X 4 LB         700.0  275.00     0.0    0.00      32.0   44.10
 1247 HYVAR X 50 LB        700.0  275.00     0.0    0.00      32.0   39.00
 1248 Hyvar X-L            700.0  275.00     0.0    0.00      32.0   58.82
 1249 HYVAR XL 1 GAL       700.0  275.00     0.0    0.00      32.0    0.00
 1250 Imazalil             180.0  150.00     0.0    0.00    4000.0    0.00
 1251 IMIDAN 5% 25 LB       20.0   14.00     3.0    0.90     668.0    5.73 4.93193
 1252 Imidan 50WP           20.0   14.00     3.0    0.90     668.0   19.67 4.93193
 1253 IMIDAN 50WP 30 L      20.0   14.00     3.0    0.90     668.0   15.51 4.93193
 1254 IMIDAN 50WP 5 LB      20.0   14.00     3.0    0.90     668.0   17.33 4.93193
 1255 IMIDAN 70WP 22 L      20.0   14.00     3.0    0.90     668.0   17.61 4.93193
 1256 IMIDAN 70WP 4 LB      20.0   14.00     3.0    0.90     668.0   17.91 4.93193
 1257 INDAR 75WSP 1 LB       0.0    0.00     0.0    0.00       0.0  316.79
 1258 ISOTOX LIQUID QU       7.0  423.00     2.5    0.05    1355.0  687.52
 1259 JOUST 4L QT            0.0    0.00     0.0    0.00       0.0    0.00
 1260 JUGS FLUORGARD 2       0.0    0.00     0.0    0.00       0.0    0.00
 1261 K-O-G WEED CONTR  360000.0   18.00     9.0    0.65      13.0    0.00
 1262 K-SALT 1 GAL.          0.0    0.00     0.0    0.00       0.0    0.00
 1263 KARATE 110G EZ H       0.0   43.00     5.0    0.40  180000.0  510.32
 1264 KARATE 15G EZ HA       0.0   43.00     5.0    0.40  180000.0  460.09
 1265 Karate 1EC             0.0   43.00     5.0    0.40  180000.0  558.46
 1266 KARATE 30G EZ HA       0.0   43.00     5.0    0.40  180000.0  519.83
 1267 KARMEX DF  4 LB       42.0  372.00    30.0    0.45     476.0   11.98
 1268 KARMEX DF 25 LB       42.0  372.00    30.0    0.45     476.0   11.44
 1269 KARMEX WP  4 LB       42.0  372.00    30.0    0.45     476.0   12.04
 1270 Kelthane 1.6EC         0.8   68.00     4.0    0.05    7207.0   28.11
 1271 Kelthane 1.6EC         0.8   68.00     4.0    0.05    7207.0   27.76
 1272 KELTHANE 35W  4L       0.8   68.00     4.0    0.05    7207.0   50.73
 1273 KELTHANE 50WP 6L       0.8   68.00     4.0    0.05    7207.0   42.86
 1274 KELTHANE 50WP T&       0.8   68.00     4.0    0.05    7207.0   47.71
 1275 KELTHANE MF 30 G       0.8   68.00     4.0    0.05    7207.0   21.76
 1276 KERB WSP AG   3       12.9   45.00     0.0    0.00     750.0    0.00
 1277 KERNEL-GUARD           5.1    5.00     9.0    0.65     151.0    0.00
 1278 KILL MASTER 1 GA       0.0    0.00     0.0    0.00       0.0    0.00
 1279 KILL STRIP VAPOR       0.0    0.00     0.0    0.00       0.0    0.00
 1280 KILL ZALL EEND &       0.0    0.00     0.0    0.00       0.0    0.00
 1281 KILL ZALL EEND &       0.0    0.00     0.0    0.00       0.0    0.00
 1282 KILL-A-BUG 10 LB       0.0    0.00     0.0    0.00       0.0    0.00
 1283 KNOX OUT 1 QT         60.0   39.00     4.0    0.90    1520.0    0.00
 1284 KNOX OUT 2FM NUR      60.0   39.00     4.0    0.90    1520.0    0.00
 1285 KNOX OUT 63 OZ        60.0   39.00     4.0    0.90    1520.0    0.00
 1286 KNOX OUT DIR. SP      60.0   39.00     4.0    0.90    1520.0    0.00
 1287 KOBAN 1.3GR 40LB     117.1    9.30     0.0    0.00    1700.0    3.41 5.17752
 1288 KOBAN 30 WP  2 L     117.1    9.30     0.0    0.00    1700.0  160.63 5.17752
 1289 KOCIDE 101  2 LB       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1290 KOCIDE 101  4 LB       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1291 KOCIDE 101 10 LB       0.0    0.00     0.0    0.00       0.0    7.16 5.17752
 1292 KOCIDE 101 20 LB       0.0    0.00     0.0    0.00       0.0    8.12 5.17752
 1293 KOCIDE 606 2-1/2       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1294 KOCIDE 606 30 GA       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1295 KOCIDE DF 10 LB        0.0    0.00     0.0    0.00       0.0    7.75 5.17752
 1296 KOCIDE DF 1000 L       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1297 KOCIDE DF 2 LB         0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1298 KOCIDE DF 20 LB        0.0    0.00     0.0    0.00       0.0    7.94 5.17752
 1299 KOCIDE DF 2000 2       0.0    0.00     0.0    0.00       0.0   10.14 5.17752
 1300 KOCIDE DF 2000 7       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1301 KOCIDE DF 50 LB        0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1302 KOCIDE LF 100 GA       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1303 KOCIDE LF 100 GA       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1304 KOCIDE LF 2.5 GA       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1305 KOCIDE LF 30 GAL       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1306 KOP HYDROXIDE 20       0.0    0.00     0.0    0.00       0.0    0.00
 1307 KRENITE S 2.5 GA 1790000.0    7.00     4.0    0.95      63.0   31.28
 1308 KRENITE UT 15 GA 1790000.0    7.00     4.0    0.95      63.0   26.76
 1309 KRYOCIDE 50 LB       420.0    0.00     0.0    0.00    3000.0    4.09
 1310 KUMULUS DF 50 LB       0.0    0.00     0.0    0.00       0.0    1.53
 1311 KUMULUS DF 50 LB       0.0    0.00     0.0    0.00       0.0    1.53
 1312 LANNATE L  1 GAL   57900.0   30.00     0.0    0.00      86.0    0.00
 1313 Lannate LV         57900.0   30.00     0.0    0.00      86.0   47.78
 1314 LANNATE LV 2-1/2   57900.0   30.00     0.0    0.00      86.0   41.72
 1315 LANNATE LV 55 GA   57900.0   30.00     0.0    0.00      86.0   39.88
 1316 Lannate SP         57900.0   30.00     0.0    0.00      86.0    0.00
 1317 LANNATE SP 10 LB   57900.0   30.00     0.0    0.00      86.0   41.38
 1318 LANNATE SP 2 LB    57900.0   30.00     0.0    0.00      86.0   44.01
 1319 LANNATE SP 8OZ     57900.0   30.00     0.0    0.00      86.0   41.98
 1320 LANNATE WP  10 L   57900.0   30.00     0.0    0.00      86.0   39.81
 1321 LANNATE WSB 10 L   57900.0   30.00     0.0    0.00      86.0   40.43
 1322 LANNATE WSB 2 LB   57900.0   30.00     0.0    0.00      86.0   40.63
 1323 Larvin                19.1    2.00     4.0    0.70     351.0   31.20
 1324 LARVIN 110 GAL        19.1    2.00     4.0    0.70     351.0   33.05
 1325 LASER 5.3 GAL (2       0.0    0.00     0.0    0.00       0.0    0.00
 1326 Lasso 4.00EC         240.0   15.00     3.0    0.40     170.0   15.09 4.70238
 1327 LASSO ATRAZINE       240.0   15.00     3.0    0.40     170.0   51.45 4.70238
 1328 LASSO EC  2-1/2      240.0   15.00     3.0    0.40     170.0   14.08 4.70238
 1329 LASSO EC BULK        240.0   15.00     3.0    0.40     170.0   13.19 4.70238
 1330 LASSO EC REPACK      240.0   15.00     3.0    0.40     170.0   14.14 4.70238
 1331 LASSO II 50 LB       240.0   15.00     3.0    0.40     170.0   15.53 4.70238
 1332 LASSO MICRO TECH     240.0   15.00     3.0    0.40     170.0   95.74 4.70238
 1333 LASSO MICRO TECH     240.0   15.00     3.0    0.40     170.0   14.27 4.70238
 1334 LASSO MICRO TECH     240.0   15.00     3.0    0.40     170.0    0.00 4.70238
 1335 LASSO MICRO TECH     240.0   15.00     3.0    0.40     170.0   13.77 4.70238
 1336 LASSO MICRO TECH     240.0   15.00     3.0    0.40     170.0   11.40 4.70238
 1337 LASSO MICRO TECH     240.0   15.00     3.0    0.40     170.0   12.84 4.70238
 1338 LC DANDELION KIL       0.0    0.00     0.0    0.00       0.0    0.00 4.70238
 1339 Lesan              40000.0    2.00     0.0    0.00      15.0    0.00
 1340 LEXONE 4L 2-1/2     1000.0  172.00     5.0    0.80      52.0   58.99
 1341 Lexone DF           1000.0  172.00     5.0    0.80      52.0   72.32
 1342 LEXONE DF  5 LB     1000.0  172.00     5.0    0.80      52.0   72.90
 1343 LEXONE SOLUPAK 5    1000.0  172.00     5.0    0.80      52.0   73.63
 1344 Liberty          1370000.0    7.00     0.0    0.00     430.0  250.42
 1345 LIMIT 1 GAL           10.0   20.00     8.0    0.70    1000.0    0.00
 1346 LINDANE 20  2.5        7.0  423.00     2.5    0.05    1355.0   26.56 4.93193
 1347 LINDANE 20 1 GAL       7.0  423.00     2.5    0.05    1355.0   27.55 4.93193
 1348 LINDANE 20%  1 P       7.0  423.00     2.5    0.05    1355.0   62.29 4.93193
 1349 LINDANE 20%  1 Q       7.0  423.00     2.5    0.05    1355.0   73.39 4.93193
 1350 LINDANE 20% EACH       7.0  423.00     2.5    0.05    1355.0   16.54 4.93193
 1351 LINDANE 20% GEN        7.0  423.00     2.5    0.05    1355.0  291.17 4.93193
 1352 LINDANE 20% REST       7.0  423.00     2.5    0.05    1355.0  300.54 4.93193
 1353 LINDANE 25 PB 12       7.0  423.00     2.5    0.05    1355.0   89.52 4.93193
 1354 LINDANE 30C 1 GA       7.0  423.00     2.5    0.05    1355.0   16.54 4.93193
 1355 LINDANE 30C FL 2       7.0  423.00     2.5    0.05    1355.0   48.14 4.93193
 1356 LINEX 4L 2-1/2 G      75.0   81.00     0.0    0.00     496.0   39.69
 1357 LINEX AGPAK 8 X       75.0   81.00     0.0    0.00     496.0   41.40
 1358 LINEX DF 10 LB        75.0   81.00     0.0    0.00     496.0   41.89
 1359 LINEX DF 5 LB         75.0   81.00     0.0    0.00     496.0    0.00
 1360 LITHATE 2,4-D GR       0.0    0.00     0.0    0.00       0.0    0.00
 1361 Lorox 4.00L           75.0   81.00    15.0    0.60     496.0   43.17 4.70238
 1362 LOROX 50WP 5 LB       75.0   81.00    15.0    0.60     496.0   25.97 4.70238
 1363 LOROX DF 10 LB        75.0   81.00    15.0    0.60     496.0   47.63 4.70238
 1364 LOROX DF 20 LB        75.0   81.00    15.0    0.60     496.0   46.57 4.70238
 1365 LOROX PLUS 10 LB      75.0   81.00    15.0    0.60     496.0   66.54 4.70238
 1366 LOROX SP 4 LB         75.0   81.00    15.0    0.60     496.0   41.81 4.70238
 1367 LORSBAN 15G 1000       1.2   30.50     3.3    0.65    9930.0   25.71 4.93193
 1368 LORSBAN 15G 50 L       1.2   30.50     3.3    0.65    9930.0   26.03 4.93193
 1369 LORSBAN 30 FLOWA       1.2   30.50     3.3    0.65    9930.0   61.60 4.93193
 1370 Lorsban 4.00EC         1.2   30.50     3.3    0.65    9930.0   26.93 4.93193
 1371 Lorsban 4.00EC         1.2   30.50     3.3    0.65    9930.0   26.72 4.93193
 1372 LORSBAN 4E  1 GA       1.2   30.50     3.3    0.65    9930.0   25.25 4.93193
 1373 LORSBAN 4E  2-1/       1.2   30.50     3.3    0.65    9930.0   25.59 4.93193
 1374 LORSBAN 4E 110 G       1.2   30.50     3.3    0.65    9930.0   24.97 4.93193
 1375 LORSBAN 4E 15 GA       1.2   30.50     3.3    0.65    9930.0   25.14 4.93193
 1376 LORSBAN 4E 30 GA       1.2   30.50     3.3    0.65    9930.0   24.97 4.93193
 1377 LORSBAN 4E 55 GA       1.2   30.50     3.3    0.65    9930.0   24.97 4.93193
 1378 LORSBAN 4E HF 2.       1.2   30.50     3.3    0.65    9930.0   24.97 4.93193
 1379 LORSBAN 4E-SG 2.       1.2   30.50     3.3    0.65    9930.0   25.09 4.93193
 1380 LORSBAN 4E-SG 55       1.2   30.50     3.3    0.65    9930.0   24.98 4.93193
 1381 LORSBAN 50 SL 25       1.2   30.50     3.3    0.65    9930.0   87.98 4.93193
 1382 LORSBAN 50 WP  3       1.2   30.50     3.3    0.65    9930.0   32.90 4.93193
 1383 LORSBAN 50 WP  5       1.2   30.50     3.3    0.65    9930.0   34.29 4.93193
 1384 LORSBAN 50 WSP 5       1.2   30.50     3.3    0.65    9930.0   32.56 4.93193
 1385 LSP GUSTAFSON  5      30.0  640.00     0.0    0.00    2500.0    0.00
 1386 Magnacide H            0.0    0.00     0.0    0.00       0.0    0.00
 1387 MALATHION 1% GRA     130.0    1.00     3.0    0.90    1200.0   67.07 4.93193
 1388 MALATHION 10% DU     130.0    1.00     3.0    0.90    1200.0    0.85 4.93193
 1389 MALATHION 10% DU     130.0    1.00     3.0    0.90    1200.0    0.71 4.93193
 1390 MALATHION 25% WP     130.0    1.00     3.0    0.90    1200.0    1.21 4.93193
 1391 MALATHION 25% WP     130.0    1.00     3.0    0.90    1200.0    2.11 4.93193
 1392 MALATHION 5% DUS     130.0    1.00     3.0    0.90    1200.0   29.86 4.93193
 1393 MALATHION 5% DUS     130.0    1.00     3.0    0.90    1200.0   33.08 4.93193
 1394 Malathion 5.00L      130.0    1.00     3.0    0.90    1200.0    9.56 4.93193
 1395 MALATHION 50% 1      130.0    1.00     3.0    0.90    1200.0   97.73 4.93193
 1396 MALATHION 50% QT     130.0    1.00     3.0    0.90    1200.0   25.80 4.93193
 1397 MALATHION 50% SP     130.0    1.00     3.0    0.90    1200.0   20.15 4.93193
 1398 MALATHION 55% PT     130.0    1.00     3.0    0.90    1200.0   20.05 4.93193
 1399 MALATHION 57%EC      130.0    1.00     3.0    0.90    1200.0    8.82 4.93193
 1400 MALATHION 57%EC      130.0    1.00     3.0    0.90    1200.0   10.84 4.93193
 1401 MALATHION 5E PIN     130.0    1.00     3.0    0.90    1200.0   16.69 4.93193
 1402 MALATHION 5E QT      130.0    1.00     3.0    0.90    1200.0   11.89 4.93193
 1403 MALATHION 5EC 1      130.0    1.00     3.0    0.90    1200.0   10.01 4.93193
 1404 MALATHION 5EC 2.     130.0    1.00     3.0    0.90    1200.0    9.56 4.93193
 1405 MALATHION 6% DUS     130.0    1.00     3.0    0.90    1200.0   28.59 4.93193
 1406 MALATHION 6% GRA     130.0    1.00     3.0    0.90    1200.0   22.53 4.93193
 1407 MALATHION 8E 1 G     130.0    1.00     3.0    0.90    1200.0    6.99 4.93193
 1408 MALATHION 8F 2 1     130.0    1.00     3.0    0.90    1200.0    7.91 4.93193
 1409 MALATHION METHOX     130.0    1.00     3.0    0.90    1200.0    0.00 4.93193
 1410 MALATHION METHOX     130.0    1.00     3.0    0.90    1200.0    8.14 4.93193
 1411 MALATHION TECH       130.0    1.00     3.0    0.90    1200.0   10.61 4.93193
 1412 MALATHION TECH 5     130.0    1.00     3.0    0.90    1200.0    0.00 4.93193
 1413 MALATHION ULV 2.     130.0    1.00     3.0    0.90    1200.0    0.00 4.93193
 1414 Maloran               35.0   30.00     0.0    0.00     470.0    0.00
 1415 Maneb .80WP            6.0   30.00     3.0    0.65     240.0    6.97 5.17752
 1416 MANEB 75DF 10 LB       6.0   30.00     3.0    0.65     240.0    8.20 5.17752
 1417 MANEB 75DF 1200        6.0   30.00     3.0    0.65     240.0    7.30 5.17752
 1418 MANEB 75DF 30 LB       6.0   30.00     3.0    0.65     240.0    7.79 5.17752
 1419 MANEB 80% 2 OZ         6.0   30.00     3.0    0.65     240.0    7.58 5.17752
 1420 MANEB 80W 50 LB        6.0   30.00     3.0    0.65     240.0    7.36 5.17752
 1421 MANEB HCB              6.0   30.00     3.0    0.65     240.0    0.00 5.17752
 1422 MANEB W/ZINC 2 1       6.0   30.00     3.0    0.65     240.0    7.86 5.17752
 1423 MANEX   2-1/2 GA       6.0   30.00     0.0    0.00     240.0    7.42 5.17752
 1424 MANEX C-8 20 LB        6.0   30.00     0.0    0.00     240.0    0.00 5.17752
 1425 MANEX II 2 1/2 G       6.0   30.00     0.0    0.00     240.0    7.58 5.17752
 1426 MANEX M/B 100 GL       6.0   30.00     0.0    0.00     240.0    8.16 5.17752
 1427 MANEX MINI BULK        6.0   30.00     0.0    0.00     240.0    8.04 5.17752
 1428 MARATHON 1%G 40        0.0    0.00     0.0    0.00       0.0  532.65
 1429 MARATHON 1%G 5 L       0.0    0.00     0.0    0.00       0.0  350.40
 1430 MARLATE 4 LB           0.1  128.00     6.0    0.05   76000.0   17.64
 1431 Mavrik                 0.0   25.00     7.0    0.40  260000.0  354.56
 1432 MAVRIK 8 OZ            0.0   25.00     7.0    0.40  260000.0    0.00
 1433 MAVRIK 8 OZ            0.0   25.00     7.0    0.40  260000.0  470.40
 1434 MAVRIK AF EACH         0.0   25.00     7.0    0.40  260000.0    0.00
 1435 MCPA AMINE 1 GAL     825.0   25.00     8.0    0.50     110.0    7.73
 1436 MCPA SODIUM SALT     825.0   25.00     8.0    0.50     110.0    8.57
 1437 MCPA SODIUM SALT     825.0   25.00     8.0    0.50     110.0    8.30
 1438 MCPA SODIUM SALT     825.0   25.00     8.0    0.50     110.0    8.77
 1439 MCPP 4- 2 1/2 GA       0.0    0.00     0.0    0.00       0.0   22.68
 1440 MECOMEC 4 1 GAL        0.0    0.00     0.0    0.00       0.0    0.00
 1441 MECOMEC 4 2 1/2        0.0    0.00     0.0    0.00       0.0    0.00
 1442 Mecoprop          660000.0   21.00     0.0    0.00       0.0    0.00
 1443 Mefluidide           180.0    4.00     0.0    0.00     200.0    0.00
 1444 MEPICHLOR 1 GAL  1000000.0 1000.00     0.0    0.00 1000000.0  582.06
 1445 MEPICHLOR TUBE   1000000.0 1000.00     0.0    0.00  100000.0    0.00
 1446 MERIT .5 GRANULA       0.0    0.00     0.0    0.00       0.0  703.11
 1447 MERIT 75 WP 2 OZ       0.0    0.00     0.0    0.00       0.0   54.95
 1448 MERIT 75WSP 4X1.       0.0    0.00     0.0    0.00       0.0   39.59
 1449 MERIT 75WSP 4X1.       0.0    0.00     0.0    0.00       0.0  270.48
 1450 MERTECT 340F  2       30.0  640.00     0.0    0.00    2500.0   94.95
 1451 MERTECT DF 10 LB      30.0  640.00     0.0    0.00    2500.0   67.02
 1452 MERTECT LSP TABS      30.0  640.00     0.0    0.00    2500.0    0.00
 1453 META-SYSTOX R LI       0.0    0.00     0.0    0.00       0.0   58.05
 1454 META-SYSTOX R VE       0.0    0.00     0.0    0.00       0.0   65.05
 1455 META-SYSTOX R-2        0.0    0.00     0.0    0.00       0.0   69.70
 1456 META-SYSTOX RSP        0.0    0.00     0.0    0.00       0.0   66.55
 1457 Metalaxyl           8400.0   40.00     0.0    0.00     171.0    0.00
 1458 Metaldehyde          230.0   10.00    99.0   99.00     240.0    0.00
 1459 METAM SODIUM 32.  963000.0    4.50    99.0   99.00      10.0   47.20 4.93193
 1460 METAM SODIUM 32.  963000.0    4.50    99.0   99.00      10.0   46.86 4.93193
 1461 METAM SODIUM 32.  963000.0    4.50    99.0   99.00      10.0   27.30 4.93193
 1462 METAM SODIUM 42.  963000.0    4.50    99.0   99.00      10.0   36.23 4.93193
 1463 METAM SODIUM 42.  963000.0    4.50    99.0   99.00      10.0   25.88 4.93193
 1464 METAM SODIUM 42.  963000.0    4.50    99.0   99.00      10.0   38.19 4.93193
 1465 METAM SODIUM 42.  963000.0    4.50    99.0   99.00      10.0   19.02 4.93193
 1466 Methiocarb            24.0   64.00     0.0    0.00     585.0    0.00
 1467 METHOMYL 5G BAG    57900.0   30.00     0.0    0.00      86.0    0.00
 1468 METHOXYCHLOR 2E        0.1  128.00     6.0    0.05   76000.0    0.00
 1469 METHOXYCHLOR 2E        0.1  128.00     6.0    0.05   76000.0   16.96
 1470 METHOXYCHLOR 300       0.1  128.00     6.0    0.05   76000.0   12.32
 1471 METHYL BROMIDE 1   13400.0   43.00     0.0    0.00      22.0    0.00
 1472 METHYL BROMIDE 1   13400.0   43.00     0.0    0.00      22.0    0.00
 1473 METHYL BROMIDE 9   13400.0   43.00     0.0    0.00      22.0    4.77
 1474 Methyl Parathion      11.0   14.00     3.0    0.65    7600.0   23.55 4.93193
 1475 METHYL PARATHION      11.0   14.00     3.0    0.65    7600.0   14.06 4.93193
 1476 METHYL PARATHION      11.0   14.00     3.0    0.65    7600.0   13.64 4.93193
 1477 METHYL PARATHION      11.0   14.00     3.0    0.65    7600.0   13.29 4.93193
 1478 METHYL PARATHION      11.0   14.00     3.0    0.65    7600.0   25.96 4.93193
 1479 METHYL PARATHION      11.0   14.00     3.0    0.65    7600.0   24.54 4.93193
 1480 METHYL PARATHION      11.0   14.00     3.0    0.65    7600.0   23.70 4.93193
 1481 Metiram                0.1   20.00     0.0    0.00  500000.0    0.00
 1482 METURON 2-1/2 GA     110.0  189.00     0.0    0.00     100.0    0.00
 1483 METURON 80 DF 5      110.0  189.00     0.0    0.00     100.0   19.55
 1484 Mexacarbate         1000.0   10.00     0.0    0.00     300.0    0.00
 1485 MICROMITE WP 1 L       0.1    4.00     0.0    0.00    8700.0  264.85
 1486 MICROMITE WP 2.5       0.1    4.00     0.0    0.00    8700.0  262.74
 1487 MILBAN  1 QT           0.0    0.00     0.0    0.00       0.0    0.00
 1488 Milcurb             1200.0  120.00     0.0    0.00      90.0  123.29
 1489 MILO-PRO 4L 2.5        3.0  123.00     5.0    0.45     161.0   13.64
 1490 Mirex             700000.0 3000.00     0.0    0.00 1000000.0    0.00
 1491 MITAC WP 1.5-          0.1    0.20     1.0    0.45     951.0  141.03
 1492 MITAC WP 3 LB          0.1    0.20     1.0    0.45     951.0  106.86
 1493 Mocap .2G            843.0   24.00    99.0   99.00     104.0  378.13
 1494 MOCAP 10G 1000 L     843.0   24.00    99.0   99.00     104.0   23.99
 1495 MOCAP 10G 30 LB      843.0   24.00    99.0   99.00     104.0   26.14
 1496 MOCAP 15G 50 LB      843.0   24.00    99.0   99.00     104.0   24.26
 1497 MOCAP 20G 30 LB      843.0   24.00    99.0   99.00     104.0   17.57
 1498 MOCAP 6EC 55 GAL     843.0   24.00    99.0   99.00     104.0   20.47
 1499 MONCUT 50WP 1 LB       0.0    0.00     0.0    0.00       0.0   99.23
 1500 Monitor          1000000.0    4.00     4.0    0.95       1.0   79.38
 1501 MONITOR 4 MILES  1000000.0    4.00     4.0    0.95       1.0   35.20
 1502 MONITOR 4 MILES  1000000.0    4.00     4.0    0.95       1.0   35.91
 1503 MONITOR 4 VALENT 1000000.0    4.00     4.0    0.95       1.0   36.75
 1504 MONITOR 4 VALENT 1000000.0    4.00     4.0    0.95       1.0   36.47
 1505 Monitor 4.00EC   1000000.0    4.00     4.0    0.95       1.0  179.73
 1506 Monitor 4.00EC   1000000.0    4.00     4.0    0.95       1.0   38.42
 1507 Monolinuron          735.0   60.00     0.0    0.00     200.0    0.00
 1508 Monuron              230.0  170.00     0.0    0.00     150.0    0.00
 1509 Morestan               1.0   30.00    10.0    0.50    2300.0  112.01
 1510 MORESTAN 25% WP        1.0   30.00    10.0    0.50    2300.0  136.47
 1511 MORESTAN 25% WSP       1.0   30.00    10.0    0.50    2300.0  129.03
 1512 MORESTAN 25% WSP       1.0   30.00    10.0    0.50    2300.0  123.97
 1513 MSMA 1 GAL       1400000.0  180.00    10.0    1.00    7000.0    9.92
 1514 MSMA 4.00L       1400000.0  180.00    10.0    1.00    7000.0   12.17
 1515 MUSTANG EW 1 GAL       0.0    0.00     0.0    0.00       0.0  472.15
 1516 MUSTANG EW QT          0.0    0.00     0.0    0.00       0.0  441.00
 1517 NAA 200 K-SALT F     105.0   10.00     5.0    0.40     300.0    0.00
 1518 NAA 800 K-SALT F     105.0   10.00     5.0    0.40     300.0    0.00
 1519 NAPHALENE FLAKES      30.0   30.00     0.0    0.00     900.0    0.00
 1520 NAPHALENE FLAKES      30.0   30.00     0.0    0.00     900.0    0.00
 1521 NAPHALENE FLAKES      30.0   30.00     0.0    0.00     900.0    0.00
 1522 Neburon                5.0  130.00     0.0    0.00    2500.0    0.00
 1523 NEMACUR 10G T&O      330.0   19.00     0.0    0.00     197.0   62.18
 1524 NEMACUR 15G   50     330.0   19.00     0.0    0.00     197.0   48.95
 1525 Nitrofen               1.0   15.00     0.0    0.00   10000.0    0.00
